Year,Location,Month,Site,Replicate,Scientific_Name,Sum of Biomass_kg_per_m2
2018,North,Sep,BB,4,Alaria,0.4168
2018,North,Sep,BB,4,bryozoan,0.00008
2018,North,Sep,BB,4,Desmarestia,0.1824
2018,North,Sep,BB,4,dregs,0.116
2018,North,Sep,BB,4,Fucus,0.0528
2018,North,Sep,BB,4,Laminaria,0.708
2018,North,Sep,BB,4,misc. red,0.0776
2018,North,Sep,BB,4,Odonthalia,0.2176
2018,North,Sep,BB,4,Ptilota,0.136
2018,North,Sep,BB,4,Rhodomela,0.004
2018,North,Sep,BB,4,Ulva,0.024
2018,North,Sep,BB,5,Agarum,1.3216
2018,North,Sep,BB,5,Alaria,0.2816
2018,North,Sep,BB,5,Desmarestia,0.1264
2018,North,Sep,BB,5,dregs,0.0208
2018,North,Sep,BB,5,Fucus,0.128
2018,North,Sep,BB,5,Laminaria,0.2576
2018,North,Sep,BB,5,misc. red,0.008
2018,North,Sep,BB,5,Odonthalia,0.0208
2018,North,Sep,BB,5,Ptilota,0.0192
2018,North,Sep,BB,5,Ulva,0.0736
2018,North,Sep,BB,6,Agarum,0.4256
2018,North,Sep,BB,6,Desmarestia,0.3152
2018,North,Sep,BB,6,Fucus,0.1064
2018,North,Sep,BB,6,Laminaria,0.4504
2018,North,Sep,BB,6,Odonthalia,0.0728
2018,North,Sep,BB,6,Porphyra,0.0864
2018,North,Sep,BB,6,Ptilota,0.1256
2018,North,Sep,BB,6,Ulva,0.1216
2018,North,Sep,BB,7,Agarum,0.0552
2018,North,Sep,BB,7,Alaria,0.0472
2018,North,Sep,BB,7,bryozoan,0.00008
2018,North,Sep,BB,7,Desmarestia,0.0976
2018,North,Sep,BB,7,dregs,0.216
2018,North,Sep,BB,7,Fucus,0.14
2018,North,Sep,BB,7,Laminaria,0.4008
2018,North,Sep,BB,7,misc. red,0.0216
2018,North,Sep,BB,7,Odonthalia,0.0152
2018,North,Sep,BB,7,Porphyra,0.0232
2018,North,Sep,BB,7,Ptilota,0.1952
2018,North,Sep,BB,7,Ulva,0.0424
2018,North,Sep,BB,8,Agarum,0.2192
2018,North,Sep,BB,8,Desmarestia,0.0976
2018,North,Sep,BB,8,dregs,0.2032
2018,North,Sep,BB,8,Fucus,0.1248
2018,North,Sep,BB,8,Laminaria,0.696
2018,North,Sep,BB,8,misc. red,0.0704
2018,North,Sep,BB,8,Odonthalia,0.0048
2018,North,Sep,BB,8,Porphyra,0.0192
2018,North,Sep,BB,8,Ptilota,0.3776
2018,North,Sep,BB,8,Ulva,0.0672
2018,North,Sep,BB,9,Agarum,0.5312
2018,North,Sep,BB,9,Alaria,0.176
2018,North,Sep,BB,9,Desmarestia,0.12
2018,North,Sep,BB,9,dregs,0.156
2018,North,Sep,BB,9,Fucus,0.0728
2018,North,Sep,BB,9,Laminaria,0.1096
2018,North,Sep,BB,9,misc. red,0.0064
2018,North,Sep,BB,9,Nereocystis,0.024
2018,North,Sep,BB,9,Ptilota,0.0888
2018,North,Sep,BB,9,terrestrial,0.0016
2018,North,Sep,BB,9,Ulva,0.0416
2018,North,Sep,BB,10,Agarum,0.0848
2018,North,Sep,BB,10,Constantinia,0.0304
2018,North,Sep,BB,10,Desmarestia,0.0056
2018,North,Sep,BB,10,dregs,0.0376
2018,North,Sep,BB,10,Fucus,0.316
2018,North,Sep,BB,10,Laminaria,0.9
2018,North,Sep,BB,10,misc. red,0.064
2018,North,Sep,BB,10,Ptilota,0.008
2018,North,Sep,BB,10,Ulva,0.0224
2018,North,Sep,BP,1,Agarum,0.7328
2018,North,Sep,BP,1,Desmarestia,0.1792
2018,North,Sep,BP,1,dregs,0.6016
2018,North,Sep,BP,1,fleshy bryozoan,0.0944
2018,North,Sep,BP,1,Fucus,0.0352
2018,North,Sep,BP,1,misc. red,0.1104
2018,North,Sep,BP,1,Nereocystis,3.1856
2018,North,Sep,BP,1,Odonthalia,0.08
2018,North,Sep,BP,1,Ptilota,0.5232
2018,North,Sep,BP,2,Agarum,0.5916
2018,North,Sep,BP,2,bryozoan,0.0048
2018,North,Sep,BP,2,Desmarestia,0.3912
2018,North,Sep,BP,2,fleshy bryozoan,0.0192
2018,North,Sep,BP,2,Laminaria,0.3552
2018,North,Sep,BP,2,misc. red,0.0024
2018,North,Sep,BP,2,Odonthalia,0.0096
2018,North,Sep,BP,2,Ptilota,0.0552
2018,North,Sep,BP,3,Agarum,0.2808
2018,North,Sep,BP,3,Desmarestia,0.008
2018,North,Sep,BP,3,dregs,0.1048
2018,North,Sep,BP,3,Laminaria,0.156
2018,North,Sep,BP,3,Nereocystis,0.1232
2018,North,Sep,BP,3,Ptilota,0.0152
2018,North,Sep,BP,4,Agarum,1.0976
2018,North,Sep,BP,4,Desmarestia,0.3184
2018,North,Sep,BP,4,Fucus,0.2448
2018,North,Sep,BP,4,misc. red,0.0992
2018,North,Sep,BP,4,Ptilota,0.0352
2018,North,Sep,BP,5,Agarum,0.0544
2018,North,Sep,BP,5,bryozoan,0.00016
2018,North,Sep,BP,5,Desmarestia,0.2096
2018,North,Sep,BP,5,dregs,1.5136
2018,North,Sep,BP,5,Fucus,0.0384
2018,North,Sep,BP,5,Laminaria,0.5776
2018,North,Sep,BP,5,Ptilota,0.3328
2018,North,Sep,BP,6,Agarum,0.1648
2018,North,Sep,BP,6,bryozoan,0.00016
2018,North,Sep,BP,6,Desmarestia,0.248
2018,North,Sep,BP,6,dregs,1.0464
2018,North,Sep,BP,6,Fucus,0.0672
2018,North,Sep,BP,6,Laminaria,1.4384
2018,North,Sep,BP,6,misc. red,0.2672
2018,North,Sep,BP,6,Nereocystis,0.1952
2018,North,Sep,BP,6,Ptilota,0.1648
2018,North,Sep,BP,7,Agarum,0.0416
2018,North,Sep,BP,7,Desmarestia,0.0008
2018,North,Sep,BP,7,dregs,0.0312
2018,North,Sep,BP,7,Laminaria,0.04
2018,North,Sep,BP,7,Nereocystis,1.5072
2018,North,Sep,BP,7,Odonthalia,0.00004
2018,North,Sep,BP,7,Ptilota,0.0224
2018,North,Sep,BP,8,Agarum,0.1624
2018,North,Sep,BP,8,Desmarestia,0.0168
2018,North,Sep,BP,8,dregs,0.3344
2018,North,Sep,BP,8,Laminaria,0.1888
2018,North,Sep,BP,8,misc. red,0.0912
2018,North,Sep,BP,8,Ptilota,0.1504
2018,North,Sep,BP,9,Desmarestia,0.0024
2018,North,Sep,BP,9,Fucus,0.0128
2018,North,Sep,BP,9,Laminaria,0.2592
2018,North,Sep,BP,9,Nereocystis,2.8056
2018,North,Sep,BP,9,Odonthalia,0.0024
2018,North,Sep,BP,9,Ptilota,0.0136
2018,North,Sep,BP,10,Agarum,0.2504
2018,North,Sep,BP,10,Desmarestia,0.0704
2018,North,Sep,BP,10,dregs,0.144
2018,North,Sep,BP,10,misc. red,0.0112
2018,North,Sep,BP,10,Odonthalia,0.00008
2018,North,Sep,BP,10,Ptilota,0.1
2021,North,Mar,AP,1,Agarum,0.01344
2021,North,Mar,AP,1,Desmarestia,0.00004
2021,North,Mar,AP,1,fleshy bryozoan,0.0012
2021,North,Mar,AP,1,Laminaria,0.01256
2021,North,Mar,AP,1,Odonthalia,0.00048
2021,North,Mar,AP,1,Palmaria,0.00048
2021,North,Mar,AP,2,Laminaria,0.00004
2021,North,Mar,AP,2,misc. red,0.00004
2021,North,Mar,AP,3,Agarum,0.04296
2021,North,Mar,AP,3,bryozoan,0.00004
2021,North,Mar,AP,3,Laminaria,0.13584
2021,North,Mar,AP,3,Odonthalia,0.00004
2021,North,Mar,AP,3,Opuntiella,0.00004
2021,North,Mar,AP,3,Palmaria,0.01536
2021,North,Mar,AP,4,Agarum,0.11872
2021,North,Mar,AP,4,bryozoan,0.00004
2021,North,Mar,AP,4,Desmarestia,0.00184
2021,North,Mar,AP,4,Laminaria,0.09536
2021,North,Mar,AP,4,misc. holdfast,0.00144
2021,North,Mar,AP,4,misc. red,0.00072
2021,North,Mar,AP,4,Opuntiella,0.0068
2021,North,Mar,AP,4,Ptilota,0.00048
2021,North,Mar,AP,5,Agarum,0.01112
2021,North,Mar,AP,5,bryozoan,0.00112
2021,North,Mar,AP,5,Desmarestia,0.00004
2021,North,Mar,AP,5,Fucus,0.00208
2021,North,Mar,AP,5,Laminaria,0.02288
2021,North,Mar,AP,5,misc. red,0.0064
2021,North,Mar,AP,5,Nereocystis,0.21608
2021,North,Mar,AP,5,Opuntiella,0.00176
2021,North,Mar,AP,5,Ptilota,0.00004
2021,North,Mar,AP,6,Agarum,0.26696
2021,North,Mar,AP,6,bryozoan,0.00088
2021,North,Mar,AP,6,Desmarestia,0.0028
2021,North,Mar,AP,6,Fucus,0.01232
2021,North,Mar,AP,6,Laminaria,0.068
2021,North,Mar,AP,6,misc. holdfast,0.02808
2021,North,Mar,AP,6,misc. red,0.00632
2021,North,Mar,AP,6,Opuntiella,0.01128
2021,North,Mar,AP,6,Porphyra,0.00608
2021,North,Mar,AP,6,Ptilota,0.0012
2021,North,Mar,AP,7,Agarum,0.02888
2021,North,Mar,AP,7,Desmarestia,0.00004
2021,North,Mar,AP,7,Laminaria,0.01752
2021,North,Mar,AP,7,misc. red,0.00004
2021,North,Mar,AP,8,Agarum,0.04384
2021,North,Mar,AP,8,bryozoan,0.00312
2021,North,Mar,AP,8,Desmarestia,0.00004
2021,North,Mar,AP,8,Laminaria,0.07792
2021,North,Mar,AP,8,misc. red,0.01024
2021,North,Mar,AP,8,Odonthalia,0.00272
2021,North,Mar,AP,8,Ptilota,0.00056
2021,North,Mar,AP,9,Agarum,0.39824
2021,North,Mar,AP,9,Ahnfeltia,0.00104
2021,North,Mar,AP,9,bryozoan,0.00248
2021,North,Mar,AP,9,Constantinea,0.00248
2021,North,Mar,AP,9,Desmarestia,0.00752
2021,North,Mar,AP,9,dregs,0.05584
2021,North,Mar,AP,9,Laminaria,0.33848
2021,North,Mar,AP,9,misc. holdfast,0.00072
2021,North,Mar,AP,9,misc. red,0.0072
2021,North,Mar,AP,9,Opuntiella,0.0032
2021,North,Mar,AP,9,Palmaria,0.0028
2021,North,Mar,AP,9,Ptilota,0.00152
2021,North,Mar,AP,9,Saccharina latissima,0.00096
2021,North,Mar,AP,10,Agarum,0.21352
2021,North,Mar,AP,10,bryozoan,0.0008
2021,North,Mar,AP,10,Desmarestia,0.00064
2021,North,Mar,AP,10,dregs,0.01264
2021,North,Mar,AP,10,Laminaria,0.12672
2021,North,Mar,AP,10,misc. holdfast,0.13656
2021,North,Mar,AP,10,misc. red,0.00624
2021,North,Mar,AP,10,Opuntiella,0.02792
2021,North,Mar,AP,10,Ptilota,0.00096
2021,North,Mar,BB,1,Agarum,0.66296
2021,North,Mar,BB,1,bryozoan,0.00576
2021,North,Mar,BB,1,Desmarestia,0.1672
2021,North,Mar,BB,1,dregs,0.01744
2021,North,Mar,BB,1,fleshy bryozoan,0.06872
2021,North,Mar,BB,1,Fucus,0.22624
2021,North,Mar,BB,1,Laminaria,0.67168
2021,North,Mar,BB,1,Membranoptera spinulosa,0.00096
2021,North,Mar,BB,1,misc. red,0.00004
2021,North,Mar,BB,1,Neorhodomela,0.02032
2021,North,Mar,BB,1,Nereocystis,0.03552
2021,North,Mar,BB,1,Porphyra,0.0496
2021,North,Mar,BB,1,Ptilota,0.00096
2021,North,Mar,BB,1,Saccharina latissima,0.08904
2021,North,Mar,BB,1,terrestrial,0.34768
2021,North,Mar,BB,2,Agarum,0.02768
2021,North,Mar,BB,2,bryozoan,0.00004
2021,North,Mar,BB,2,Desmarestia,0.00004
2021,North,Mar,BB,2,dregs,0.00004
2021,North,Mar,BB,2,fleshy bryozoan,0.05808
2021,North,Mar,BB,2,Fucus,0.02384
2021,North,Mar,BB,2,Laminaria,0.09368
2021,North,Mar,BB,2,misc. red,0.00004
2021,North,Mar,BB,2,Neorhodomela,0.0024
2021,North,Mar,BB,2,Saccharina latissima,0.00056
2021,North,Mar,BB,2,terrestrial,0.0616
2021,North,Mar,BB,3,Agarum,0.01552
2021,North,Mar,BB,3,bryozoan,0.00004
2021,North,Mar,BB,3,Constantinea,0.00256
2021,North,Mar,BB,3,dregs,0.00004
2021,North,Mar,BB,3,Fucus,0.00896
2021,North,Mar,BB,3,Laminaria,0.04592
2021,North,Mar,BB,3,misc. holdfast,0.0008
2021,North,Mar,BB,3,misc. red,0.00024
2021,North,Mar,BB,3,Ptilota,0.00004
2021,North,Mar,BB,4,Agarum,0.07368
2021,North,Mar,BB,4,Desmarestia,0.00004
2021,North,Mar,BB,4,Laminaria,0.01808
2021,North,Mar,BB,4,misc. red,0.00004
2021,North,Mar,BB,4,Ptilota,0.00004
2021,North,Mar,BB,5,Agarum,0.00416
2021,North,Mar,BB,5,bryozoan,0.00004
2021,North,Mar,BB,5,dregs,0.00048
2021,North,Mar,BB,5,Fucus,0.0832
2021,North,Mar,BB,5,Laminaria,0.03248
2021,North,Mar,BB,5,Saccharina latissima,0.088
2021,North,Mar,BB,6,Agarum,0.00632
2021,North,Mar,BB,6,bryozoan,0.0004
2021,North,Mar,BB,6,dregs,0.00024
2021,North,Mar,BB,6,Laminaria,0.05936
2021,North,Mar,BB,6,Ptilota,0.00004
2021,North,Mar,BB,6,terrestrial,0.00088
2021,North,Mar,BB,7,Agarum,0.01568
2021,North,Mar,BB,7,bryozoan,0.00004
2021,North,Mar,BB,7,Constantinea,0.00376
2021,North,Mar,BB,7,dregs,0.0016
2021,North,Mar,BB,7,fleshy bryozoan,0.03264
2021,North,Mar,BB,7,Laminaria,0.05992
2021,North,Mar,BB,7,misc. holdfast,0.00208
2021,North,Mar,BB,7,Ptilota,0.00004
2021,North,Mar,BB,8,Agarum,0.01128
2021,North,Mar,BB,8,Desmarestia,0.0008
2021,North,Mar,BB,8,fleshy bryozoan,0.00984
2021,North,Mar,BB,8,Fucus,0.0016
2021,North,Mar,BB,8,Laminaria,0.09616
2021,North,Mar,BB,8,Porphyra,0.0012
2021,North,Mar,BB,9,Agarum,0.00272
2021,North,Mar,BB,9,Alaria,0.00152
2021,North,Mar,BB,9,bryozoan,0.00004
2021,North,Mar,BB,9,Fucus,0.0812
2021,North,Mar,BB,9,Laminaria,0.03072
2021,North,Mar,BB,9,misc. red,0.00176
2021,North,Mar,BB,9,Neorhodomela,0.01776
2021,North,Mar,BB,9,Ptilota,0.00004
2021,North,Mar,BB,9,terrestrial,0.00004
2021,North,Mar,BB,10,Agarum,0.00648
2021,North,Mar,BB,10,bryozoan,0.00048
2021,North,Mar,BB,10,Fucus,0.0148
2021,North,Mar,BB,10,Laminaria,0.01392
2021,North,Mar,BB,10,misc. red,0.00488
2021,North,Mar,BB,10,Ptilota,0.00004
2021,North,Mar,BB,10,terrestrial,0.0012
2021,North,Mar,BP,1,Agarum,0.74688
2021,North,Mar,BP,1,bryozoan,0.00144
2021,North,Mar,BP,1,Constantinea,0.00368
2021,North,Mar,BP,1,Desmarestia,0.016
2021,North,Mar,BP,1,dregs,0.02512
2021,North,Mar,BP,1,fleshy bryozoan,0.01376
2021,North,Mar,BP,1,Laminaria,0.16096
2021,North,Mar,BP,1,misc. red,0.06864
2021,North,Mar,BP,1,Odonthalia,0.00008
2021,North,Mar,BP,1,Opuntiella,0.01616
2021,North,Mar,BP,1,Ptilota,0.00688
2021,North,Mar,BP,2,Agarum,0.5008
2021,North,Mar,BP,2,bryozoan,0.00208
2021,North,Mar,BP,2,Constantinea,0.00288
2021,North,Mar,BP,2,Desmarestia,0.04656
2021,North,Mar,BP,2,dregs,0.03024
2021,North,Mar,BP,2,fleshy bryozoan,0.06848
2021,North,Mar,BP,2,Laminaria,0.2168
2021,North,Mar,BP,2,misc. red,0.04528
2021,North,Mar,BP,2,Opuntiella,0.02656
2021,North,Mar,BP,2,Ptilota,0.0096
2021,North,Mar,BP,3,Agarum,0.00424
2021,North,Mar,BP,3,bryozoan,0.00004
2021,North,Mar,BP,3,Desmarestia,0.00004
2021,North,Mar,BP,3,dregs,0.00152
2021,North,Mar,BP,3,fleshy bryozoan,0.00192
2021,North,Mar,BP,3,Laminaria,0.00416
2021,North,Mar,BP,3,misc. red,0.00936
2021,North,Mar,BP,3,Neorhodomela,0.0008
2021,North,Mar,BP,3,Odonthalia,0.0024
2021,North,Mar,BP,3,Porphyra,0.00004
2021,North,Mar,BP,3,Ptilota,0.0008
2021,North,Mar,BP,4,Agarum,0.03088
2021,North,Mar,BP,4,bryozoan,0.00004
2021,North,Mar,BP,4,Desmarestia,0.00648
2021,North,Mar,BP,4,dregs,0.0012
2021,North,Mar,BP,4,Laminaria,0.00056
2021,North,Mar,BP,4,misc. red,0.0344
2021,North,Mar,BP,5,Agarum,0.11072
2021,North,Mar,BP,5,bryozoan,0.00072
2021,North,Mar,BP,5,Desmarestia,0.00176
2021,North,Mar,BP,5,Laminaria,0.00792
2021,North,Mar,BP,5,misc. red,0.00224
2021,North,Mar,BP,5,Ptilota,0.0004
2021,North,Mar,BP,6,Agarum,0.09216
2021,North,Mar,BP,6,bryozoan,0.00004
2021,North,Mar,BP,6,Desmarestia,0.00256
2021,North,Mar,BP,6,dregs,0.00056
2021,North,Mar,BP,6,fleshy bryozoan,0.0124
2021,North,Mar,BP,6,Laminaria,0.02888
2021,North,Mar,BP,6,misc. red,0.0076
2021,North,Mar,BP,7,Agarum,0.03328
2021,North,Mar,BP,7,bryozoan,0.00004
2021,North,Mar,BP,7,Desmarestia,0.00004
2021,North,Mar,BP,7,fleshy bryozoan,0.00248
2021,North,Mar,BP,7,Laminaria,0.08624
2021,North,Mar,BP,7,misc. red,0.02392
2021,North,Mar,BP,7,Opuntiella,0.00112
2021,North,Mar,BP,7,Ptilota,0.00048
2021,North,Mar,BP,8,Agarum,0.09912
2021,North,Mar,BP,8,bryozoan,0.00004
2021,North,Mar,BP,8,Constantinea,0.00368
2021,North,Mar,BP,8,Desmarestia,0.00248
2021,North,Mar,BP,8,Fucus,0.01296
2021,North,Mar,BP,8,Laminaria,0.03544
2021,North,Mar,BP,8,misc. holdfast,0.01896
2021,North,Mar,BP,8,misc. red,0.01112
2021,North,Mar,BP,8,Opuntiella,0.00344
2021,North,Mar,BP,8,Ptilota,0.00004
2021,North,Mar,BP,8,terrestrial,0.00264
2021,North,Mar,BP,9,Agarum,0.28016
2021,North,Mar,BP,9,bryozoan,0.00064
2021,North,Mar,BP,9,Desmarestia,0.00088
2021,North,Mar,BP,9,fleshy bryozoan,0.00336
2021,North,Mar,BP,9,Laminaria,0.06072
2021,North,Mar,BP,9,misc. red,0.02888
2021,North,Mar,BP,9,Odonthalia,0.00056
2021,North,Mar,BP,9,Opuntiella,0.00608
2021,North,Mar,BP,9,Ptilota,0.00004
2021,North,Mar,BP,10,Agarum,0.31208
2021,North,Mar,BP,10,bryozoan,0.00208
2021,North,Mar,BP,10,Desmarestia,0.0044
2021,North,Mar,BP,10,dregs,0.008
2021,North,Mar,BP,10,fleshy bryozoan,0.03096
2021,North,Mar,BP,10,Fucus,0.00384
2021,North,Mar,BP,10,Laminaria,0.07568
2021,North,Mar,BP,10,misc. holdfast,0.0092
2021,North,Mar,BP,10,misc. red,0.02608
2021,North,Mar,BP,10,Odonthalia,0.00344
2021,North,Mar,BP,10,Ptilota,0.00224
2021,North,Mar,BP,10,terrestrial,0.01472
2021,North,Apr,AP,1,Agarum,0.0004
2021,North,Apr,AP,1,Laminaria,0.0028
2021,North,Apr,AP,1,misc. red,0.00004
2021,North,Apr,AP,1,terrestrial,0.0088
2021,North,Apr,AP,2,Agarum,0.0476
2021,North,Apr,AP,2,bryozoan,0.00004
2021,North,Apr,AP,2,Desmarestia,0.00004
2021,North,Apr,AP,2,dregs,0.00004
2021,North,Apr,AP,2,Laminaria,0.0684
2021,North,Apr,AP,2,misc. holdfast,0.0112
2021,North,Apr,AP,2,misc. red,0.00004
2021,North,Apr,AP,2,Odonthalia,0.0004
2021,North,Apr,AP,2,Opuntiella,0.002
2021,North,Apr,AP,2,terrestrial,0.00004
2021,North,Apr,AP,3,Agarum,0.002
2021,North,Apr,AP,3,Constantinea,0.0016
2021,North,Apr,AP,3,Desmarestia,0.00004
2021,North,Apr,AP,3,dregs,0.02
2021,North,Apr,AP,3,Laminaria,0.0104
2021,North,Apr,AP,3,misc. holdfast,0.006
2021,North,Apr,AP,3,Odonthalia,0.00004
2021,North,Apr,AP,3,Opuntiella,0.0012
2021,North,Apr,AP,4,Agarum,0.00004
2021,North,Apr,AP,4,Laminaria,0.0108
2021,North,Apr,AP,4,misc. red,0.00004
2021,North,Apr,AP,4,Opuntiella,0.0012
2021,North,Apr,AP,5,Agarum,0.01
2021,North,Apr,AP,5,Desmarestia,0.00004
2021,North,Apr,AP,5,Laminaria,0.0268
2021,North,Apr,AP,5,Odonthalia,0.00004
2021,North,Apr,AP,5,terrestrial,0.0064
2021,North,Apr,AP,6,Agarum,0.0008
2021,North,Apr,AP,6,Laminaria,0.002
2021,North,Apr,AP,6,terrestrial,0.0012
2021,North,Apr,AP,7,Agarum,0.0072
2021,North,Apr,AP,7,dregs,0.0244
2021,North,Apr,AP,7,Laminaria,0.032
2021,North,Apr,AP,7,misc. red,0.0008
2021,North,Apr,AP,7,Odonthalia,0.0024
2021,North,Apr,AP,7,Ptilota,0.00004
2021,North,Apr,AP,7,terrestrial,0.00004
2021,North,Apr,AP,8,Agarum,0.006
2021,North,Apr,AP,8,bryozoan,0.00004
2021,North,Apr,AP,8,dregs,0.0024
2021,North,Apr,AP,8,Fucus,0.00004
2021,North,Apr,AP,8,Laminaria,0.0324
2021,North,Apr,AP,8,Ptilota,0.00004
2021,North,Apr,AP,8,terrestrial,0.0024
2021,North,Apr,AP,9,Agarum,0.00004
2021,North,Apr,AP,9,Laminaria,0.00004
2021,North,Apr,AP,10,Agarum,0.0036
2021,North,Apr,AP,10,Desmarestia,0.00004
2021,North,Apr,AP,10,Laminaria,0.0136
2021,North,Apr,BB,1,EMPTY,0
2021,North,Apr,BB,2,Agarum,0.0084
2021,North,Apr,BB,2,bryozoan,0.00004
2021,North,Apr,BB,2,dregs,0.0228
2021,North,Apr,BB,2,Fucus,0.0008
2021,North,Apr,BB,2,Laminaria,0.0648
2021,North,Apr,BB,2,misc. red,0.00004
2021,North,Apr,BB,2,Neorhodomela,0.0036
2021,North,Apr,BB,2,Ptilota,0.002
2021,North,Apr,BB,2,terrestrial,0.00004
2021,North,Apr,BB,3,Agarum,0.0012
2021,North,Apr,BB,3,Laminaria,0.0008
2021,North,Apr,BB,3,Ptilota,0.00004
2021,North,Apr,BB,4,Agarum,0.0656
2021,North,Apr,BB,4,bryozoan,0.00004
2021,North,Apr,BB,4,Desmarestia,0.00004
2021,North,Apr,BB,4,dregs,0.0456
2021,North,Apr,BB,4,fleshy bryozoan,0.00004
2021,North,Apr,BB,4,Fucus,0.0028
2021,North,Apr,BB,4,Laminaria,0.0752
2021,North,Apr,BB,4,misc. red,0.0004
2021,North,Apr,BB,4,Ptilota,0.0052
2021,North,Apr,BB,5,Agarum,0.0056
2021,North,Apr,BB,5,Desmarestia,0.0012
2021,North,Apr,BB,5,Fucus,0.002
2021,North,Apr,BB,5,Laminaria,0.008
2021,North,Apr,BB,5,misc. red,0.0008
2021,North,Apr,BB,5,Odonthalia,0.00004
2021,North,Apr,BB,5,Ptilota,0.0016
2021,North,Apr,BB,5,terrestrial,0.00004
2021,North,Apr,BB,6,Agarum,0.0276
2021,North,Apr,BB,6,dregs,0.0036
2021,North,Apr,BB,6,Laminaria,0.0092
2021,North,Apr,BB,6,misc. red,0.0068
2021,North,Apr,BB,6,terrestrial,0.00004
2021,North,Apr,BB,7,Agarum,0.04
2021,North,Apr,BB,7,Desmarestia,0.00004
2021,North,Apr,BB,7,misc. red,0.0016
2021,North,Apr,BB,7,Ptilota,0.00004
2021,North,Apr,BB,8,Agarum,0.0644
2021,North,Apr,BB,8,bryozoan,0.00004
2021,North,Apr,BB,8,Laminaria,0.0152
2021,North,Apr,BB,9,Agarum,0.146
2021,North,Apr,BB,9,bryozoan,0.0008
2021,North,Apr,BB,9,dregs,0.004
2021,North,Apr,BB,9,Fucus,0.0296
2021,North,Apr,BB,9,Laminaria,0.0112
2021,North,Apr,BB,9,Opuntiella,0.0024
2021,North,Apr,BB,9,Ptilota,0.00004
2021,North,Apr,BB,9,terrestrial,0.0012
2021,North,Apr,BB,10,Agarum,0.0088
2021,North,Apr,BB,10,Desmarestia,0.00004
2021,North,Apr,BB,10,dregs,0.00004
2021,North,Apr,BB,10,Laminaria,0.004
2021,North,Apr,BP,1,EMPTY,0
2021,North,Apr,BP,2,Agarum,0.0252
2021,North,Apr,BP,2,Desmarestia,0.0004
2021,North,Apr,BP,2,dregs,0.00004
2021,North,Apr,BP,2,Laminaria,0.0024
2021,North,Apr,BP,2,misc. red,0.0088
2021,North,Apr,BP,2,Ptilota,0.00004
2021,North,Apr,BP,3,Agarum,0.004
2021,North,Apr,BP,3,Constantinea,0.0064
2021,North,Apr,BP,3,fleshy bryozoan,0.0016
2021,North,Apr,BP,3,Laminaria,0.0016
2021,North,Apr,BP,3,Opuntiella,0.0068
2021,North,Apr,BP,3,Ptilota,0.00004
2021,North,Apr,BP,3,terrestrial,0.0016
2021,North,Apr,BP,4,Agarum,0.0092
2021,North,Apr,BP,4,Desmarestia,0.00004
2021,North,Apr,BP,4,Laminaria,0.0004
2021,North,Apr,BP,4,misc. red,0.00004
2021,North,Apr,BP,5,Agarum,0.1232
2021,North,Apr,BP,5,bryozoan,0.00004
2021,North,Apr,BP,5,Desmarestia,0.002
2021,North,Apr,BP,5,fleshy bryozoan,0.0012
2021,North,Apr,BP,5,Laminaria,0.0348
2021,North,Apr,BP,5,misc. red,0.0172
2021,North,Apr,BP,5,Neorhodomela,0.0008
2021,North,Apr,BP,5,Ptilota,0.004
2021,North,Apr,BP,5,terrestrial,0.0188
2021,North,Apr,BP,6,Agarum,0.00004
2021,North,Apr,BP,6,Desmarestia,0.00004
2021,North,Apr,BP,6,dregs,0.00004
2021,North,Apr,BP,6,Laminaria,0.0068
2021,North,Apr,BP,6,misc. red,0.00004
2021,North,Apr,BP,6,terrestrial,0.00004
2021,North,Apr,BP,7,Agarum,0.00004
2021,North,Apr,BP,7,Constantinea,0.0008
2021,North,Apr,BP,7,dregs,0.00004
2021,North,Apr,BP,7,Laminaria,0.0016
2021,North,Apr,BP,7,misc. red,0.00004
2021,North,Apr,BP,7,terrestrial,0.00004
2021,North,Apr,BP,8,Agarum,0.0032
2021,North,Apr,BP,8,Laminaria,0.0012
2021,North,Apr,BP,8,Opuntiella,0.0068
2021,North,Apr,BP,9,Agarum,0.0636
2021,North,Apr,BP,9,bryozoan,0.00004
2021,North,Apr,BP,9,Constantinea,0.004
2021,North,Apr,BP,9,dregs,0.002
2021,North,Apr,BP,9,Laminaria,0.0168
2021,North,Apr,BP,9,misc. red,0.0076
2021,North,Apr,BP,10,Agarum,0.00004
2021,North,May,AP,1,Laminaria,0.0244
2021,North,May,AP,1,Palmaria,0.0004
2021,North,May,AP,2,Agarum,0.0376
2021,North,May,AP,2,bryozoan,0.0004
2021,North,May,AP,2,Desmarestia,0.00004
2021,North,May,AP,2,Laminaria,0.0136
2021,North,May,AP,2,misc. red,0.00004
2021,North,May,AP,2,Odonthalia,0.0004
2021,North,May,AP,2,Ptilota,0.0004
2021,North,May,AP,2,terrestrial,0.0024
2021,North,May,AP,3,Agarum,0.00004
2021,North,May,AP,3,Desmarestia,0.00004
2021,North,May,AP,3,Laminaria,0.29
2021,North,May,AP,3,misc. red,0.0008
2021,North,May,AP,3,Odonthalia,0.00004
2021,North,May,AP,3,Ptilota,0.0036
2021,North,May,AP,4,Agarum,0.0044
2021,North,May,AP,4,bryozoan,0.00004
2021,North,May,AP,4,Desmarestia,0.00004
2021,North,May,AP,4,Laminaria,0.1064
